,gene_0,gene_1,gene_2,gene_3,gene_4,gene_5,gene_6,gene_7,gene_8,gene_9,gene_10,gene_11,gene_12,gene_13,gene_14,gene_15,gene_16,gene_17,gene_18,gene_19,gene_20,gene_21,gene_22,gene_23,gene_24,gene_25,gene_26,gene_27,gene_28,gene_29,gene_30,gene_31,gene_32,gene_33,gene_34,gene_35,gene_36,gene_37,gene_38,gene_39,gene_40,gene_41,gene_42,gene_43,gene_44,gene_45,gene_46,gene_47,gene_48,gene_49,gene_50,gene_51,gene_52,gene_53,gene_54,gene_55,gene_56,gene_57,gene_58,gene_59,gene_60,gene_61,gene_62,gene_63,gene_64,gene_65,gene_66,gene_67,gene_68,gene_69,gene_70,gene_71,gene_72,gene_73,gene_74,gene_75,gene_76,gene_77,gene_78,gene_79,gene_80,gene_81,gene_82,gene_83,gene_84,gene_85,gene_86,gene_87,gene_88,gene_89,gene_90,gene_91,gene_92,gene_93,gene_94,gene_95,gene_96,gene_97,gene_98,gene_99
sample_18,2.0792914482872096,0.015108995244338487,-0.794654102410814,-1.8571786882334667,-1.8192531994726555,-1.4763510102127844,0.2768711441985056,0.47593210057920954,-1.9357093935954097,0.57000259437846,-0.3828997312371518,0.18243220797144616,1.2595651146616993,1.0001810203773196,-0.4425267822995839,-1.1495551681917406,-2.1560746997033218,-0.4660452835467718,-0.3700317273536466,-0.9038125352147617,-0.37672170406178623,-0.09585074636838777,-0.2853825952037445,-0.7551767660160534,0.1584592230302562,0.36097453310560684,-0.9444047802704567,1.3380180172844975,-0.24532770466516615,-0.021462619250033503,0.8303019902983084,0.4267031782604532,1.039336246414511,0.25536440059268944,-0.7710843551788987,0.286868354148159,-1.318034006616451,0.30444780222286244,0.006665330713263391,-0.044939694376252226,-0.2481508339307418,-2.115787401528741,-0.5347705235928414,0.11641554903546712,0.22392064835802192,-0.9847629799688771,1.6787641849059658,-0.5537289685946105,1.102691458754583,0.5457855218365615,-0.433732015427001,1.4445237522937389,-1.215329400815097,0.8860589336191912,0.9532437631445061,-0.6475164850809824,1.5967214088153445,-0.4200450668854605,0.23557433817901,0.11861405847203395,-0.11546011933946737,0.7098116727723311,0.8847390342380447,-1.6323370816643208,1.4557076467973364,-1.5455221703775284,1.1632794016305779,1.0150866992646344,-1.0632680863594297,-0.9400473223432572,-1.2919507693302226,-0.08934473341417169,-0.08996307479440516,0.9303599038511717,1.269463204470729,1.468512201877668,-0.4351965334379587,-0.3030991097052877,-1.6012293586062127,-0.8218389580702379,0.8057792116876075,1.7552419181927608,-0.8894415043032075,-0.5902637468885759,0.1063802650068371,0.2884879895507458,-0.7960842674542818,0.5786274652231013,-0.5198425969541423,-0.12703594896398676,0.6847903826951277,0.0021356513373572486,-0.6296608052049946,0.041788665390821496,-0.0934200816963262,-0.3193135997163594,-0.2782255712966224,1.3984236933530885,0.4669878915266393,-0.4795184169096994
sample_19,0.7805681292202894,-0.2550782846422506,1.1397254792942315,0.3130591744375716,0.06558178725759499,0.5061111601802052,-1.5167884060767853,-1.0639053106380778,-1.489571969846485,-0.1200446104586239,2.1685163682994895,2.321499370265552,0.29728991809576993,0.6460885699223358,-2.2067204617088945,-0.7667444042616363,-0.8638939354762151,-0.3683613239006476,-0.31826437893683196,-0.425014243871519,-2.0475625300517786,0.5558032507701615,-1.19152697521559,0.08517385022302564,1.929949940747858,-0.8598530856927533,-2.3039326845586627,-0.8399974949891682,0.9849852311712681,2.0785518759786568,-1.1874403094332993,0.65312802629061,-0.5217183277862231,-0.12429499381030573,2.3505201921543026,-1.5149027042985006,0.1763675302688025,0.7273056549509578,1.0634455106635998,0.25793025021618127,0.2897988822940065,-0.6374837829981645,0.3549128579217603,-0.3922884087979748,0.6303059173479489,-0.2909618907732107,0.7407152251182967,0.20781626064931416,1.303482140014685,0.06306025835413803,-1.5555424024537854,0.9542821564206263,-0.9251665820182102,-0.7472199114545344,-0.5760980281320484,1.173972247932713,-2.1611701533258767,3.063431503104241,1.0559510617843721,0.06752270159734629,-0.02670290298941899,0.20903005669778488,0.6341379242480158,0.8639943885164526,0.4976996001992773,0.14791510325953056,-0.12624582869030623,-0.27409798779010813,-0.06637118749103887,1.0852577324744854,0.5347746671595921,-2.491226133854013,1.0242355881261866,0.30613027308828733,0.12163741500730987,-0.294385660245752,1.242798945814498,0.7966668207450343,-0.7446579575261612,0.336370921499438,-1.1745699312336335,-1.3559075450485438,-0.407267324170297,0.8861840881166251,1.1003956152862746,0.525616957483364,0.768095840802054,0.6909641176937036,-0.7048801767228768,0.3131981373837235,0.9575493987481047,0.6926560905840389,1.1016814948029272,0.9396978419275539,0.3317441166631413,0.9216438319678205,-0.037499705445929024,-0.7556872905467814,-0.2721923521052733,-1.1007607364227794
sample_2,0.41478928982310714,0.6297943076677627,1.0471221166356217,1.1014333166006811,-1.3463651381783779,-0.8457507657984535,0.5187987714537329,0.4806970296865492,0.47919697348667845,3.2836854590690336,0.8308112505913487,1.197085036565293,0.6093829132706162,0.7807051644867844,-0.49633068415780174,0.6629732870296616,-0.8497233447428166,0.013238771510189862,-0.7002832620092948,0.08992081789815026,1.8346640035758017,-1.9837515816181805,0.6883353131779744,-1.6649515332977711,-0.43709889139343316,0.9412088441583032,0.1458313816783651,-1.8561952781701074,-0.877860374709427,0.6939703242150909,-0.6676543241371304,0.41230254328920707,0.040526927147271574,-0.6513272717016186,1.8708905419586255,0.5501224392727926,-2.2605901157210506,0.3961639752259412,-0.5869328274039267,1.0044192296212704,-1.0662895524956666,-0.36278235601789754,0.6114886951002325,1.018133444158913,-0.9732366133630153,-0.2539461868781226,-0.15873772236499034,-0.36005083222051704,2.1233548128612916,0.5233808525828025,-1.0456640811685085,0.6257356236640419,2.1264723026440526,1.0037181540126687,-1.461092188309648,-0.4815064272141301,1.4629911857623272,-0.890592666447708,0.4014170551257838,0.8272126697666881,-1.0013271211849957,-0.11997147370127498,-2.827593865932002,-0.8771595869673702,-0.5363579330708728,-1.1446921350627963,1.7922336671016172,-1.564180149993574,-0.3390940280148286,-0.22994445142777134,1.446079675261761,-1.1653273518065324,1.6105735606978981,0.10922904051872821,-0.7098990749061692,0.546079351800802,0.3222910196013598,-0.6748333671908463,0.04805747125557526,-0.4202529401413017,-0.0648285044729141,0.764880285293125,1.3486043897244968,-1.2451920054948595,2.297751521227386,-1.9840571234260074,-0.12562948161281165,0.7789372753960437,0.3133133804992063,-0.7269156074531485,-0.12493298069759495,-0.45899043204311524,-0.7926208142497345,1.0948156773703552,0.3371259888094624,-0.5975486718814841,0.9223173248489228,0.2770039454089237,0.724217919325881,0.7992719904406199
sample_20,-0.6992251102449698,-0.06783666326380908,-0.8810270056092074,-0.46776016953461586,-1.9198114337658636,0.27738634966542586,0.01736552455284775,-0.7723386649563642,0.6453157828237159,0.6090255335010343,-1.6778516120730722,-0.7508913615982087,-1.092722105083005,-0.6422055869035043,0.8214602379050936,-0.3835720100711374,-0.3681884134824184,-1.7426288359520756,0.6494427705750098,-1.1381311539067756,-0.2038645725659498,0.09887591057161262,1.4090708514479569,-1.377766932079917,-2.8056034172434363,0.12952010957807145,1.7851630405284795,1.1172742170031065,0.07082556204516843,-0.5741972396929288,0.9332924490929182,-0.610331021360673,0.5146231060497235,0.46625960116073656,0.8321379088466991,2.604374170426053,0.32466316236157305,-0.42264842993083157,0.013895224629884656,-1.5894269980991917,-0.9457741730630778,-0.654976875528458,-0.50797020104002,0.18584301840172834,-0.6406434179485561,1.2806285423627033,0.3428518081360876,0.22598106212817806,-0.5608317617728323,0.2714304947768691,1.031071637569095,-1.0787744817440774,-0.6756085021094635,-0.3837473592298685,-1.2948648440601551,-0.7799047918855794,-0.39365339811740246,0.7361480744591764,0.20763667913175857,0.026673502250374428,0.9856478563805068,-0.19419089416031124,0.5139213808311479,0.08348281145422483,0.1263345716324076,-0.5019235232572419,-2.476420249859221,-0.2569548492093919,1.7333297194686266,0.8131058343283313,0.9345077409096465,1.1894282040579827,0.3685673541666177,0.30888312187345707,-0.39564876070220373,-0.22280510530187705,0.7369550295659311,1.0403963842229633,-0.1487840968459044,-0.48220219796889086,-0.18037586705863867,0.701597908203259,-1.0556908386721515,-2.319263613865438,-0.42550127490415107,-1.2394790937963656,-0.48882998644276227,-0.11873106013730238,-0.4971150483585373,1.3197036020885757,0.4491531641882867,0.27363903216890184,0.4980003843952823,-1.0880971812907105,0.9965065346859704,-0.06576721503843738,0.6848618152554845,-0.9206701432055843,-1.6920696981403103,1.0595073617158586
sample_21,0.43487259181855087,-0.8171291708164179,-0.9604397604028221,1.1839774663762135,-1.13712677140421,1.672019950158126,-0.8627034239615813,0.5980151723380838,-0.49272244072343957,0.30222947088592417,-0.453207171404272,-0.1352568324539819,-0.2925511985624561,-0.6978992916995894,0.7194087655194991,-0.7343854425260914,-0.3341653198778551,-0.7395007864012993,-3.20152050805433,-0.16375374552229435,1.9232281367143724,0.5914362350787082,-0.06566075759866213,-0.3893518550461764,0.022546417294079534,0.45529789671662246,-1.0297725043887767,0.9573186602280643,0.5895178664959916,0.7357519180166618,0.5494302492047725,0.2431459413230236,0.7308825896860478,0.5496571918613009,-0.5234127219443131,-0.6167890822207263,0.013948725638023561,2.000502524773165,-1.132144698369661,-1.2910584186753589,0.11324193724139127,-0.19848045570819087,0.2507148064839059,0.29270645436522996,-0.1132337072408513,1.6694908193678109,-1.347343962667888,-0.5194441626642216,-0.27278826427504316,-1.5424951794005242,0.034555875474562237,1.3358158971982512,0.008720491511499496,0.17118736222999434,-1.212750805409378,-0.5991893568776354,-0.28605020126742814,-0.4896248133315906,1.2971228006514324,0.5283173704153036,-1.2075627112575127,0.1718001405280069,0.6130672706355212,1.3801381851153387,1.8091063432422443,-0.9197903852841174,-0.7695162063720865,-1.3901034654947415,-0.10988422464827154,0.21012760145260495,0.9580903012911477,0.03312580105362521,-0.10361782780835355,0.2602640546110934,-0.5834881122576487,2.154082085865328,-1.4755526734639497,0.07145641793721699,1.8860162887754663,-0.045826942952732846,-0.3752571230669017,-0.29416504765713536,-0.05309444057366831,1.404214247813889,-2.1113927336865106,1.5643843813890086,-1.4222393241466609,-0.26369505752160816,-0.4706202952320948,0.4676741108358889,-1.6168570020524868,0.42293787548444817,1.9915833743187439,-1.3343795861183914,0.17538854875656526,-0.5708991504755838,0.4313691428282636,0.026769970371600244,-0.760652585298102,0.6033200604575155
sample_22,1.9748503899625485,-0.11371721100841901,0.6736246868306339,-1.6031586306213206,-0.8781866339499859,0.5302003583902182,1.464499702720012,0.3317754715903738,-0.4747965128043925,-0.25184500508160834,-1.266561873224402,0.6521349765782667,0.5385892663667874,-0.20601096860940285,-0.6745000489129335,0.12136479524906243,-0.5313223499788948,0.18284521351284563,2.412862996070645,-0.21580634174161653,-0.5820307193013583,-0.7992978108199433,0.7502475198410893,-0.3121759567890047,-0.6020672819319614,1.149581893131498,1.4255134459446996,-1.2435542381383164,-2.058622724897849,1.0490252348247675,-0.6200298006188166,0.9057143858281317,-2.1778002322309606,0.8401765327518433,-1.3449677904319848,0.6437106073969543,-0.07970974044034995,-0.9465804119232384,-0.34635107041221036,0.8400572496100878,0.04070867226398625,0.3307854796877258,2.212179033126896,-1.81682893726927,1.5066328102361244,0.208743175358525,-0.6061585580464031,-0.9760704538972852,-0.38288905382859867,1.044515618711254,0.08264703746336634,1.192278102905292,-1.474888362393862,-0.08091916733415429,-1.2053051965305903,0.2736692483819731,1.0582203222489242,-0.5955818589140601,-2.8571906360839616,0.03405586276162111,0.5227660790187972,0.32223838491011675,1.2916881980179697,-0.9258254956120143,0.6571402960723961,1.213931050442167,-1.784174264535144,0.2009565438676981,-0.4104469037863295,-0.5082703481459154,0.27045059737155513,-0.32932204946938337,-0.5149519225379184,0.13475571140218728,-0.8012206606847739,-0.9833660930657614,0.8002446639718821,-1.1963871484972377,0.6091994810752133,0.389404675016525,-1.9457931904270536,-0.6266765462138801,1.0376139460217608,-0.9847333496880825,-0.33809502528516017,0.47367134510391984,0.8275103755231604,-0.24526426686393615,-0.6563461011957076,1.2900199796877765,1.964854337351785,0.9000024284611753,-0.07391806804036422,-0.725198850826523,-0.8107880967337248,0.4497570063916172,0.42360767905688484,1.2273046563983159,0.5583974575043672,-2.14879955902919
sample_23,1.1634148938382407,-0.9120938655209146,-0.4611059110134556,0.1754232522845067,2.402922874721475,3.1035994443079478,0.6082745238077943,-0.1755211069571077,0.501612914825726,0.5632287960125228,-0.19589048745204382,1.8739963630436534,-0.10570910130152046,0.6433153587512935,0.6331862951379325,0.2923940432723843,0.6771419990759922,-0.36478964603364944,-0.7881207117810195,-1.0088275936220492,0.1393085935974327,0.5859323407861566,0.44414888972679883,1.4414968768299155,-0.003542952680247164,0.5643681996251294,-0.9456339252499774,-0.9697533884881315,0.5691653748211443,0.8775032011599082,-0.21324290249032768,0.16475932340534777,-1.6801039659366328,-0.3668080095996866,0.6693600058891644,0.49338300207826935,0.4404216954731745,0.2352308343045307,0.04471750291674748,-0.49237217097765107,0.7713027841405097,0.16865025002629172,0.5973812530881589,-0.6056021869875807,-1.8120736575312728,1.2554538916902176,-0.16284642349952577,-0.5506359836359603,0.7488196330464917,-0.28050315479416343,1.264868793744606,0.3384446771427581,0.6766013294657114,-1.486738422917396,1.155746832534818,0.18248041634491932,-0.27974549987686276,-0.015498297708605365,-1.9720108301683617,0.32297848591183426,-1.1158194830711774,-1.3528663460278625,-1.2460461351555088,1.3515006964619487,-1.0183398075641494,1.543731869202754,-0.4811219076358287,-1.8438275710549825,-1.091702290823107,1.219057617186095,-0.2708979251609508,-0.38313147042724816,0.45105208495552473,0.6338094905375311,1.1028536658307992,1.5206969744837524,-0.23379160922248315,-1.3649091340398376,-0.40655580376350153,0.19621971910967137,-1.1664933237580462,-0.9170859892122899,0.36285797452811414,-0.03838166509034597,0.1664584621342775,-0.7689181432144702,-0.2057552672711711,-1.0656125418494018,0.9857340000669205,0.9082250271917656,-1.8831097721114958,-0.8620275967493534,-1.7589734764490161,-0.5514803260491891,-0.08865910849950102,-1.249612241221192,-0.9654141646972891,-0.8617051967919447,0.1059139060848268,0.024783442220474225
sample_24,-0.7494375324005388,0.25000737630313785,-0.6283848648338268,-0.425923394445651,2.0447972602901205,1.377154277897464,-1.252038692600735,0.7781647295481104,0.8205964882747772,-1.30472619456418,1.1162734543500574,1.609982876470197,-1.441809619004851,-0.6221756035554228,1.0380943562825606,0.12753456699332466,0.40482006108912366,0.5869946213859357,0.3547307516428772,-1.2192002325686806,0.688843787818265,0.9652896630854203,-0.29022893572274605,-0.18200329856318184,-1.4218224344226111,0.4258253532564227,0.6252696169592523,-0.5527335915440628,1.008978942061607,-0.4035983953493579,0.6807662691877867,-0.6499627583860638,-0.03554663435465629,-0.19036662854710754,0.03188942510578947,-0.4195773342090842,-0.2355650986291839,1.1492457334181316,-0.3744256219320425,-1.4286429337999205,2.0660098042250015,1.1214634837202049,-1.3436128753789056,0.8127472791471263,-0.35947934912211565,0.3765160953643669,0.6532277813255765,0.0211452851742955,-1.1453700812428786,-0.5816122105969889,-0.702499953242995,-1.045058448246757,-0.08003505617670496,-0.811592470041721,0.6480637624314983,1.2744479233699566,-0.5042473180502965,0.08322951705205976,0.4611422367568155,0.4102588142903878,0.11953968008072746,0.6448599298381219,0.5983708839085429,-1.0995742461678193,0.8988891300106335,0.9189288491079854,-0.7196379264262561,-0.08322772468048519,0.9106993455116517,-0.6758339059972122,1.0501580771623293,2.1832767400927944,-0.6424206217451498,-1.3755386240178986,0.4001929733627032,0.8024402925286707,-0.10552267771233818,1.2774881256870512,-1.2768428322135417,0.6093424052020877,-0.8004927330925559,1.8630550555946392,1.6711733337358163,-0.7670410914399769,-0.42450707407038335,0.8783744242549325,-0.3654959060575491,0.0061076972868382194,0.03118734263925684,-2.006046920274106,0.08359743703971442,-0.6406317257173162,-0.690099551730846,1.7469443017084458,-1.222661486360269,0.700239550156249,-0.29912618818938713,-0.232804802896631,0.7012557088668052,0.39898518562706087
sample_25,0.64431369612552,1.0327627790004845,-0.40696383477442455,-0.8183839311757801,-1.0212456995166401,-0.7360688509452348,2.8941343517614584,1.1688428696908844,-1.670611011826057,-1.464549765646806,0.728292353870756,0.5933859684554874,0.20921135869277382,-0.029736318362978804,-0.27782205278695926,0.18946668360289287,-0.03623843233629648,-1.9567042478486416,-0.39251475575800243,-0.7776053530272229,-0.09963944210749641,2.7284566471916096,0.3476538852989448,-0.4372061381135992,0.8586654863969465,0.3975163906988563,0.4817877567269862,0.30598028380530884,1.9650773143832043,-1.2663552657638606,0.5860376119390724,-0.5697996018134948,0.6017360365214139,-0.9092994427393035,-0.584110406847218,-0.3476436579517283,0.9485316947615337,1.25804968661864,-1.138387355213643,0.21533547514153567,-0.9640924704990143,-1.497419669364638,-0.1739289255231466,-0.3517944913560147,2.2191288522771693,0.5551919348182337,-1.1116339774792634,-0.2794703065113287,1.1692734427847864,2.2213946756620606,-1.3693223763089295,-2.0459036000108655,1.8733109693733048,0.3361986789292054,-0.8373029271440697,0.42597272022196453,-2.693808410036347,-0.15946564558611762,0.2774050212723412,1.033375229772246,-1.0985233583536602,0.01847531911926979,-0.6968134743380968,0.457456338060743,-1.3587931351618774,-0.33311085636176935,-0.9634432241125462,0.5353476620062382,1.105529002729441,-0.7090168709199076,-0.06219931816609093,-1.1765453098122074,-0.0803026034252494,0.04473011811386272,2.4012825558882267,-1.0091958406624497,1.5811926126501272,0.8435689805347539,0.24639096322141937,1.6269726109533664,0.19961382117668622,0.4813416936523878,0.047898988938146446,1.2527193448951026,1.2458594673038694,-0.6337024886342508,-1.3155179406906192,-0.1860476539251397,-0.8798897471322611,-0.17543317042000253,1.4266231359398585,-0.4260286697116314,-0.21042021620590337,0.22581639815727056,0.8121758483875094,-1.9365811455629354,-0.6387879150056303,0.19362279987846961,1.1195610247322112,-0.7510352776652347
sample_26,-1.9948620320528514,0.6880802254164232,-0.7195580645833664,-1.483770558156074,-0.5090848188475863,-0.11076244751610405,-0.5739655950742703,-2.0796081849991097,0.9192895405714891,0.9185027113453654,0.9236649613642393,-1.1356665047278303,-0.5320021427381406,0.1924099424386071,0.5559086534102387,0.5634271755807236,-0.8131079069886996,0.33003650753270475,0.43491659048933456,1.3670673049216122,0.3789035203775223,0.5957598886272213,0.04450923888293488,1.1919824827941847,0.3826192564276891,-0.807573001109386,1.410186381341642,0.42284625735451614,-0.5986179590666479,-0.5610490247805976,0.4016733394420998,0.624327319562676,0.20750098358928254,0.27872364169220903,1.4453319716504336,0.9730291430804809,0.10888622597426353,1.2849614001034726,-0.9370510265669312,0.554709041846612,2.1395978755303715,-0.4652670497308155,-0.8599325792753703,-0.752663482443058,-0.8758347209056937,-0.7286583163474775,-0.04848969445327437,-1.044547020601933,-0.12036381433837945,1.0249752102658327,-0.6941016108587634,1.2000405747394083,0.5024688513106624,1.0017611576709808,-0.6356654799954704,0.7108972213102849,-1.0494615879843205,0.7524542812407755,0.11064713073242052,0.5222003370388626,-1.2792444965572805,-0.9165863688537148,0.7041619909816429,-0.7978612756770131,0.3794760601665114,-1.2600524014741536,0.9699666873609232,-1.3648292244460238,0.7649248120817228,0.41897052542020013,-0.8523432768789642,0.6129837801163022,0.5671307844927165,-0.4767421882865384,-0.7332577847445167,-1.849697152575879,0.4721414700263436,-1.5919029410513106,0.07208513792448602,-0.30388466019740185,0.5136021672473443,-0.23662051479489624,-0.17137498988750097,0.7537243608218167,0.4731890994410427,0.3251325595065816,0.5073533128194785,-1.8111382701765886,0.8384810609095477,0.4912606318441742,-0.9927815944646661,-0.22915786475387842,-0.20667471415091146,0.014467629588552074,0.3147416143638711,1.232896720113197,1.1111121170061398,-1.1294029729086839,0.5294217605349757,1.7659296525836963
sample_27,0.4460875144889935,1.1542227821245854,2.002441091380014,1.066756985907848,0.46193602871371864,1.0889616777048665,0.15758143321468093,0.019465913123346293,-0.5189835883999622,1.1832365567461347,-0.7691028271910002,1.6042730451596394,0.16079016372110008,-1.0529966965355482,0.2898221861264804,-2.477332240933942,0.47495215257496726,1.1281921494088505,-0.8291312382405507,0.12865825868523373,1.5087299956641853,-0.6616028676072089,-1.1767409195758542,1.2592712978813019,1.8262917564795282,-0.03204071147172488,1.0401518725090544,1.2488707525347063,-0.9057380051834402,-0.5673429771615257,1.3745340857089394,1.6743095139996713,0.6098450340171732,-0.8717537502093162,1.7205191604592605,-0.5755918957995105,-0.4533575850238107,0.5797073557991522,1.505770125885496,1.0059455929233518,0.4214128322358319,0.21062801370529274,0.10948516848354595,0.6592527749995326,-2.143206382314436,-0.21399458423579212,0.5973821451984688,-0.8129174518216584,0.35497085817419594,-0.09134052492790443,1.957325001937511,1.2513535265350162,-0.48178911883360753,-0.22499219505481138,-0.07625038461628975,-0.45249294587798317,0.3213039141586162,-0.942634721861801,-1.2817880640316317,0.6178995269710944,0.7382373529516285,-0.8300606898491114,0.9784654291090832,-0.4675158290939001,0.11072835754379452,0.8542224872040046,0.04541955961145448,0.3372301918063403,-0.4240752609119962,-0.6589882272675276,-0.3246068436869728,-0.5578800472304692,0.06175860994479946,-1.554372807318683,-0.2863967481072449,-0.19198025710724603,-0.1307116831771,-0.33378475973790844,-0.07570796105720444,0.4054948206705722,0.7133995610690513,-0.5978009655699517,-0.864724606522799,-1.046515674003608,-0.3612308131991171,-0.3550047256813799,-0.7557159744728617,-1.5191231826536538,-0.5002855221749372,0.06614825768552142,0.737109844176281,-0.5184724883388867,-0.604746776721809,-0.8552146620397056,-0.038392017664348604,-0.7315562385272467,0.58396693690005,-1.5407232198261618,-0.4728801942791496,0.3451524502954611
sample_28,0.22718772153184308,2.7388490266750987,0.2932754457034699,-1.2698852384515922,0.07873899238523806,-1.6637915416968656,-0.06246608518470238,-0.787372203740539,0.9403992266189299,-0.7553979555568338,0.03891892237854719,-0.6203959485825945,1.3846497134788045,-0.08900910205356953,1.97617475863291,0.723585493898718,0.3390666874826587,0.6149605483356498,0.35846565391522794,-1.7780430285852034,-0.5101927771057666,0.6502389433576226,-0.09733387177401623,-1.4688371320216367,-0.04706110316912321,1.4928757732670184,1.2624412180104496,-0.5524935675350305,0.8316403353424198,-0.4387121380378202,-1.681339225379802,-0.5681538199170378,1.710391490620251,-0.2866053979184578,-0.41734891661888884,-0.3522322538899538,1.9412447704421718,2.0910932481709836,2.1334258941863258,0.0036141326335326104,0.2744879032965566,-1.7534964932890793,1.66880149031013,-1.3542953963611084,0.2740188431029982,-1.0581714898552608,-0.2789977534399287,-0.5274202139712627,-0.9198354603018025,-0.42888491813301427,-0.33620771966216384,0.5450188041053555,-1.1258590294268829,0.16063802962467089,1.1615098915574618,-0.5073025073843409,-0.6510907629999428,-0.3999718205930301,1.188163134111245,0.02738679540012247,-0.5590582683905383,0.39811241072719544,-0.859547259881318,0.9016872587696714,0.3096166144123899,-0.23617490316446751,-0.7985891171711486,-1.0159542282952572,0.7454747897184362,1.210100452414157,-0.7884187197888779,0.5040232890443649,-2.1462751717533264,-0.5255940745569206,0.11097100092496817,-0.8093276145638283,-0.8076956308090057,-0.7390678515391323,0.25726208736365225,-0.23119904556597862,-2.4698185162787825,-2.1256778668676835,-0.3915141217160881,0.4754713474957665,-2.654956340677532,-0.5054818028052632,-0.5072854843287524,1.7545595405532575,-0.42180894514595746,0.2649377510485307,0.2500646575062693,-1.9709830254084517,0.653526266542778,0.3985820105373076,0.48334198037218556,3.3826758339857994,-2.1699545886550835,1.5078863739077046,-0.399183201348007,0.3261063409292616
sample_29,-0.02015409345314986,-0.34451158181057434,-0.6521880221506873,0.2668124106382621,-1.5014169250157883,0.8016113640819686,-0.3899642576624369,-1.0670140642266397,-0.6325710706534865,0.9022392711881744,-0.44309753634768656,0.3996328329515068,-1.055002272012783,0.8759631749832874,0.6557301469432553,1.8598275760684664,-0.28392303989153533,0.9129852694502741,0.002326543745998712,1.2183861005035004,-0.9079566830099911,0.5529823070941879,-0.25315174117266975,-0.20157563871954176,0.08696268182301341,0.19085258037294855,-0.024603423783078466,-0.19732747748793816,1.4743814817708525,1.0251351701177154,0.997884721856165,-0.1651807026497231,-0.9882697062859882,0.9007400810224478,0.6556186813421933,1.3606666319204037,-0.7408487999520237,-0.09365426600423857,-1.5102540824954387,-0.22734857760462263,1.1381709855959883,-0.7117330631163372,0.7588814535201149,-0.214153173996336,0.368444104966578,-1.111296724948216,0.432583667614192,-2.487330038413403,-0.38003704231623225,-1.52966969161925,1.4102794966796883,0.4916138721445189,0.45800166418936517,1.511006106260951,-0.9145476088933601,1.5061284880770596,1.1064746991349839,-0.4061728066662925,1.1410110599219268,-1.7642534146752817,-0.886862394723195,-0.643453898045725,-0.33204719981409136,-0.9107082319141353,1.3517390230877622,-0.1888591441839166,0.4502610307315592,-0.6968508592910881,-1.875015330047716,-0.04726813813191744,-2.159001577104924,0.03957405685879768,-1.315526338642602,2.219123780905166,0.9249075202875846,0.1939846890864604,1.3817070311829671,-0.9088094168119618,0.4936494030778867,0.13847732892243994,0.08908147566910149,1.3987257012338397,0.671306588127563,0.30400101277541397,-1.5461821485322091,-0.9741074652964722,-0.09599478174159826,0.1753537984286292,-1.2443143647624957,2.2657170086234,1.7260335025426596,0.5521521187970918,-0.08806588968661876,-0.07084514687937284,-0.9282167171691987,0.06628069091381183,0.2571170824718619,-1.0682159752752476,0.23548635238092688,-0.2856887352597605
sample_3,-0.8651106469537211,-0.47897749404417617,0.7019337674552769,0.590456021830493,0.16161149322362012,0.18375279479107678,1.2630293647546662,-0.5600112540187482,0.5161188296174809,-0.43670658560160763,-0.07729324235734969,1.1593333361879048,0.48236748976105237,0.9256689119105572,1.3694200060263801,-0.14760391526126954,0.5284238476246528,-0.05974483548661231,0.27461104569907197,-0.1071586772306078,-0.17035510440981272,0.4074670443678872,-0.9195166975492465,1.836412150921124,-0.9336422058870133,-1.124231413762097,1.1786152573910682,0.5431863302172013,0.49591575653896613,0.6384763481532717,0.08010484688560068,-0.5447694497205595,0.07379917500667012,-0.6760163849293147,0.7505794936366497,-0.20458950212289248,-0.9777309387369326,-0.20178697730521683,0.42801269221582,-0.39679490268110384,-1.1028845121894846,-0.00722014077816407,0.3286304941559615,-0.5833288414205468,-0.3313700286583567,0.34337161242365066,-1.186021545223071,-1.046272966474878,-1.061611975195689,-0.10039404852410878,0.5191601834479288,1.1580934886254417,0.8520571724731482,-0.23444224293987195,-0.02362131198928319,-0.9431407157321798,0.0938602157939111,-0.4597477137322654,0.2719498930632414,-1.3797722704942623,0.6150921726590798,1.3981062046063353,0.0545901701583095,0.6100551808882713,0.6698430347649765,-0.326460749546582,0.31562145725354646,-0.10879540699362203,0.2591394504391048,-1.4149688454978353,-0.07695688248109517,0.5389319174101115,1.9434453309850725,1.1220395112674038,1.997423657458623,-0.6686913324755313,0.9922440021661056,0.07012673968134339,2.042358836405511,-0.8241576448879165,-1.0396481537841888,-0.545478390154103,-1.5953239680839577,-0.522564543656782,-0.6371816413606932,0.15637808006204332,0.3773922648410677,2.34947023762834,1.052208694762306,-0.6817497519573733,-0.8658411012715455,0.45040333847839864,-1.571174950674125,2.1727022143838517,1.1321615335718433,-0.40476172113486647,-1.7854785381185867,1.1858587109543068,-0.22264682634950314,1.6399774295804845
